zip;ruca;state
03278;5.0;New Hampshire
03279;10.6;New Hampshire
03280;9.0;New Hampshire
03281;2.1;New Hampshire
03282;6.0;New Hampshire
03284;5.0;New Hampshire
03287;10.5;New Hampshire
03289;5.0;New Hampshire
03290;3.0;New Hampshire
03291;3.0;New Hampshire
03293;10.6;New Hampshire
03298;10.5;New Hampshire
03299;10.5;New Hampshire
03301;4.2;New Hampshire
03302;4.2;New Hampshire
03303;4.2;New Hampshire
03304;4.2;New Hampshire
03305;4.2;New Hampshire
03307;5.0;New Hampshire
03431;4.0;New Hampshire
03435;4.0;New Hampshire
03440;10.6;New Hampshire
03441;5.0;New Hampshire
03442;3.0;New Hampshire
03443;5.0;New Hampshire
03444;5.0;New Hampshire
03445;5.0;New Hampshire
03446;5.0;New Hampshire
03447;6.0;New Hampshire
03448;5.0;New Hampshire
03449;8.0;New Hampshire
03450;5.0;New Hampshire
03451;8.0;New Hampshire
03452;7.0;New Hampshire
03455;5.0;New Hampshire
03456;5.0;New Hampshire
03457;5.0;New Hampshire
03458;7.0;New Hampshire
03461;10.6;New Hampshire
03462;5.0;New Hampshire
03464;5.0;New Hampshire
03465;5.0;New Hampshire
03466;5.0;New Hampshire
03467;5.0;New Hampshire
03468;7.0;New Hampshire
03469;5.0;New Hampshire
03470;5.0;New Hampshire
03561;7.0;New Hampshire
03570;4.0;New Hampshire
03574;10.3;New Hampshire
03575;10.6;New Hampshire
03576;10.5;New Hampshire
03579;5.0;New Hampshire
03580;10.3;New Hampshire
03581;4.0;New Hampshire
03582;10.0;New Hampshire
03583;10.5;New Hampshire
03584;10.6;New Hampshire
03585;10.6;New Hampshire
03586;10.6;New Hampshire
03587;10.5;New Hampshire
03588;5.0;New Hampshire
03589;10.5;New Hampshire
03590;10.0;New Hampshire
03592;10.0;New Hampshire
03593;10.5;New Hampshire
03595;10.6;New Hampshire
03597;10.5;New Hampshire
03598;10.6;New Hampshire
03601;9.0;New Hampshire
03602;5.0;New Hampshire
03603;7.0;New Hampshire
03604;5.0;New Hampshire
03605;9.0;New Hampshire
03607;9.0;New Hampshire
03608;10.5;New Hampshire
03609;10.5;New Hampshire
03740;10.6;New Hampshire
03741;5.0;New Hampshire
03743;7.0;New Hampshire
03745;5.0;New Hampshire
03746;5.0;New Hampshire
03748;4.0;New Hampshire
03749;4.0;New Hampshire
03750;5.0;New Hampshire
03751;9.0;New Hampshire
03752;9.0;New Hampshire
03753;5.0;New Hampshire
03754;7.0;New Hampshire
03755;4.0;New Hampshire
03756;4.0;New Hampshire
03765;10.0;New Hampshire
03766;4.0;New Hampshire
03768;5.0;New Hampshire
03769;5.0;New Hampshire
03770;5.0;New Hampshire
03771;10.6;New Hampshire
03773;7.0;New Hampshire
03774;10.0;New Hampshire
03777;6.0;New Hampshire
03779;6.0;New Hampshire
03780;10.0;New Hampshire
03781;5.0;New Hampshire
03782;9.0;New Hampshire
03784;4.0;New Hampshire
03785;10.0;New Hampshire
03801;1.0;New Hampshire
03802;1.0;New Hampshire
03803;1.0;New Hampshire
03804;1.0;Maine
03805;1.0;New Hampshire
03809;10.5;New Hampshire
03810;10.5;New Hampshire
03811;1.0;New Hampshire
03812;10.0;New Hampshire
03813;10.0;New Hampshire
03814;10.0;New Hampshire
03815;2.0;New Hampshire
03816;10.0;New Hampshire
03817;10.0;New Hampshire
03818;10.0;New Hampshire
03819;1.0;New Hampshire
03820;1.0;New Hampshire
03821;1.0;New Hampshire
03822;1.0;New Hampshire
03823;1.0;New Hampshire
03824;1.0;New Hampshire
03825;2.0;New Hampshire
03826;1.0;New Hampshire
03827;2.0;New Hampshire
03830;3.0;New Hampshire
03832;10.0;New Hampshire
03833;1.0;New Hampshire
03835;2.0;New Hampshire
03836;10.0;New Hampshire
03837;6.0;New Hampshire
03838;10.0;New Hampshire
03839;1.0;New Hampshire
03840;1.0;New Hampshire
03841;1.0;New Hampshire
03842;1.0;New Hampshire
03843;1.0;New Hampshire
03844;2.0;New Hampshire
03845;10.0;New Hampshire
03846;10.0;New Hampshire
03847;10.0;New Hampshire
03848;1.0;New Hampshire
03849;10.0;New Hampshire
03850;10.0;New Hampshire
03851;1.0;New Hampshire
03852;1.0;New Hampshire
03853;10.0;New Hampshire
03854;1.0;New Hampshire
03855;3.0;New Hampshire
03856;3.0;New Hampshire
03857;3.0;New Hampshire
03858;1.0;New Hampshire
03859;1.0;New Hampshire
03860;10.0;New Hampshire
03862;1.0;New Hampshire
03864;10.0;New Hampshire
03865;1.0;New Hampshire
03866;1.0;New Hampshire
03867;1.0;New Hampshire
03868;1.0;New Hampshire
03869;1.0;New Hampshire
03870;1.0;New Hampshire
03871;1.0;New Hampshire
03872;3.0;New Hampshire
03873;1.0;New Hampshire
03874;1.0;New Hampshire
03875;10.0;New Hampshire
03878;1.0;New Hampshire
03882;10.0;New Hampshire
03883;10.0;New Hampshire
03884;2.0;New Hampshire
03885;3.0;New Hampshire
03886;10.0;New Hampshire
03887;3.0;New Hampshire
03890;10.0;New Hampshire
03894;10.0;New Hampshire
03896;10.0;New Hampshire
03897;10.0;New Hampshire
03901;1.0;Maine
03902;3.0;Maine
03903;1.0;Maine
03904;1.0;Maine
03905;1.0;Maine
03906;10.4;Maine
03907;10.4;Maine
03908;1.0;Maine
03909;3.0;Maine
03910;3.0;Maine
03911;3.0;Maine
04001;6.1;Maine
04002;2.0;Maine
04003;5.2;Maine
04004;2.0;Maine
04005;1.0;Maine
04006;1.0;Maine
04007;1.0;Maine
04008;5.2;Maine
04009;10.4;Maine
04010;10.0;Maine
04011;4.2;Maine
04013;1.0;Maine
04014;7.1;Maine
04015;2.0;Maine
04016;10.6;Maine
04017;1.0;Maine
04019;2.0;Maine
04020;2.0;Maine
04021;1.0;Maine
04022;10.0;Maine
04024;2.0;Maine
04027;2.0;Maine
04028;2.0;Maine
04029;2.0;Maine
04030;2.0;Maine
04032;1.0;Maine
04033;1.0;Maine
04034;1.0;Maine
04037;10.0;Maine
04038;1.0;Maine
04039;2.0;Maine
04040;3.0;Maine
04041;2.0;Maine
04042;2.0;Maine
04043;7.1;Maine
04046;7.1;Maine
04047;2.0;Maine
04048;2.0;Maine
04049;2.0;Maine
04050;2.0;Maine
04051;10.6;Maine
04053;4.2;Maine
04054;3.0;Maine
04055;2.0;Maine
04056;6.1;Maine
04057;3.0;Maine
04061;2.0;Maine
04062;1.0;Maine
04063;1.0;Maine
04064;1.0;Maine
04066;5.2;Maine
04068;2.0;Maine
04069;2.0;Maine
04070;1.0;Maine
04071;2.0;Maine
04072;1.0;Maine
04073;4.2;Maine
04074;1.0;Maine
04075;2.0;Maine
04076;6.1;Maine
04077;2.0;Maine
04078;1.0;Maine
04079;5.2;Maine
04082;1.0;Maine
04083;4.2;Maine
04084;2.0;Maine
04085;2.0;Maine
04086;4.2;Maine
04087;2.0;Maine
04088;10.6;Maine
04090;3.0;Maine
04091;2.0;Maine
04092;1.0;Maine
04093;2.0;Maine
04094;7.1;Maine
04095;6.1;Maine
04096;1.0;Maine
04097;2.0;Maine
04098;1.0;Maine
04101;1.0;Maine
04102;1.0;Maine
04103;1.0;Maine
04104;1.0;Maine
04105;1.0;Maine
04106;1.0;Maine
04107;1.0;Maine
04108;2.0;Maine
04109;2.0;Maine
04110;1.0;Maine
04112;1.0;Maine
04116;1.0;Maine
04122;1.0;Maine
04123;1.0;Maine
04124;1.0;Maine
04210;1.0;Maine
04211;1.0;Maine
04212;1.0;Maine
04216;10.0;Maine
04217;10.6;Maine
04219;10.0;Maine
04220;2.0;Maine
04221;10.6;Maine
04222;2.0;Maine
04223;1.0;Maine
04224;10.6;Maine
04225;10.0;Maine
04226;10.0;Maine
04227;10.3;Maine
04228;9.1;Maine
04230;2.1;Maine
04231;10.6;Maine
04234;10.3;Maine
04236;2.0;Maine
04237;10.6;Maine
04238;2.0;Maine
04239;10.6;Maine
04240;1.0;Maine
04241;1.0;Maine
04243;1.0;Maine
04250;2.0;Maine
04252;2.0;Maine
04253;3.0;Maine
04254;9.1;Maine
04255;10.0;Maine
04256;2.0;Maine
04257;7.0;Maine
04258;2.0;Maine
04259;6.1;Maine
04260;2.0;Maine
04261;10.0;Maine
04262;10.6;Maine
04263;2.0;Maine
04265;6.1;Maine
04266;2.0;Maine
04267;10.6;Maine
04268;7.0;Maine
04270;10.6;Maine
04271;7.0;Maine
04274;2.1;Maine
04275;7.0;Maine
04276;7.0;Maine
04278;10.0;Maine
04280;1.0;Maine
04281;7.0;Maine
04282;2.0;Maine
04283;2.0;Maine
04284;6.1;Maine
04285;10.0;Maine
04286;10.6;Maine
04287;5.2;Maine
04288;2.0;Maine
04289;10.6;Maine
04290;9.1;Maine
04291;2.1;Maine
04292;9.1;Maine
04294;10.3;Maine
04330;4.0;Maine
04332;4.0;Maine
04333;4.0;Maine
04336;4.0;Maine
04338;4.0;Maine
04341;5.0;Maine
04342;10.5;Maine
04343;5.0;Maine
04344;4.0;Maine
04345;4.0;Maine
04346;5.0;Maine
04347;4.0;Maine
04348;5.0;Maine
04349;6.1;Maine
04350;6.1;Maine
04351;5.0;Maine
04352;5.0;Maine
04353;5.0;Maine
04354;10.5;Maine
04355;5.0;Maine
04357;5.0;Maine
04358;5.0;Maine
04359;4.0;Maine
04360;5.0;Maine
04363;5.0;Maine
04364;5.0;Maine
04401;1.0;Maine
04402;1.0;Maine
04406;10.0;Maine
04408;10.0;Maine
04410;2.0;Maine
04411;1.0;Maine
04412;1.0;Maine
04413;10.0;Maine
04414;10.0;Maine
04415;10.0;Maine
04416;10.4;Maine
04417;2.0;Maine
04418;2.0;Maine
04419;2.0;Maine
04420;10.0;Maine
04421;10.0;Maine
04422;2.0;Maine
04424;10.0;Maine
04426;10.4;Maine
04427;2.0;Maine
04428;2.0;Maine
04429;2.0;Maine
04430;10.6;Maine
04431;10.0;Maine
04434;2.0;Maine
04435;2.0;Maine
04438;10.6;Maine
04441;10.0;Maine
04442;10.0;Maine
04443;10.0;Maine
04444;1.0;Maine
04448;2.0;Maine
04449;2.0;Maine
04450;2.0;Maine
04451;9.1;Maine
04453;2.0;Maine
04454;10.0;Maine
04455;2.0;Maine
04456;2.0;Maine
04457;10.4;Maine
04459;9.1;Maine
04460;10.6;Maine
04461;1.0;Maine
04462;7.0;Maine
04463;10.4;Maine
04464;10.0;Maine
04467;2.0;Maine
04468;1.0;Maine
04469;1.0;Maine
04471;8.0;Maine
04472;10.0;Maine
04473;1.0;Maine
04474;2.0;Maine
04475;2.0;Maine
04476;10.0;Maine
04478;10.0;Maine
04479;10.0;Maine
04481;10.4;Maine
04485;10.0;Maine
04487;9.1;Maine
04488;2.0;Maine
04489;1.0;Maine
04490;10.0;Maine
04491;10.0;Maine
04492;10.0;Maine
04493;2.0;Maine
04495;2.0;Maine
04496;2.0;Maine
04497;8.0;Maine
04530;4.2;Maine
04535;10.0;Maine
04536;10.0;Maine
04537;10.0;Maine
04538;10.0;Maine
04539;10.0;Maine
04541;10.0;Maine
04543;10.0;Maine
04544;10.0;Maine
04547;10.2;Maine
04548;5.0;Maine
04549;10.0;Maine
04551;10.0;Maine
04553;10.0;Maine
04554;10.0;Maine
04555;10.0;Maine
04556;10.0;Maine
04558;10.0;Maine
04562;5.0;Maine
04563;10.2;Maine
04564;10.0;Maine
04565;5.0;Maine
04568;10.0;Maine
04570;10.0;Maine
04571;10.0;Maine
04572;10.5;Maine
04573;10.0;Maine
04574;10.5;Maine
04575;10.0;Maine
04576;10.0;Maine
04578;10.5;Maine
04579;5.0;Maine
04605;10.0;Maine
04606;10.0;Maine
04607;10.0;Maine
04609;7.0;Maine
04611;10.0;Maine
04612;10.0;Maine
04613;10.0;Maine
04614;10.0;Maine
04616;10.0;Maine
04617;10.0;Maine
04619;7.0;Maine
04622;10.0;Maine
04623;10.0;Maine
04624;10.0;Maine
04625;10.6;Maine
04626;10.0;Maine
04627;10.0;Maine
04628;10.6;Maine
04629;10.0;Maine
04630;10.0;Maine
04631;10.0;Maine
04634;10.0;Maine
04635;10.0;Maine
04637;10.6;Maine
04640;10.0;Maine
04642;10.0;Maine
04643;10.0;Maine
04644;7.0;Maine
04645;10.0;Maine
04646;10.6;Maine
04648;10.0;Maine
04649;10.0;Maine
04650;10.0;Maine
04652;10.0;Maine
04653;10.0;Maine
04654;10.0;Maine
04655;10.0;Maine
04657;10.6;Maine
04658;10.0;Maine
04660;10.6;Maine
04662;7.0;Maine
04664;10.0;Maine
04666;10.6;Maine
04667;10.6;Maine
04668;10.6;Maine
04669;10.0;Maine
04671;10.6;Maine
04672;7.0;Maine
04673;10.0;Maine
04674;10.6;Maine
04675;7.0;Maine
04676;10.0;Maine
04677;10.0;Maine
04679;10.6;Maine
04680;10.0;Maine
04681;10.0;Maine
04683;10.0;Maine
04684;10.0;Maine
04685;10.0;Maine
04686;10.0;Maine
04691;10.0;Maine
04693;10.0;Maine
04694;10.6;Maine
04730;7.0;Maine
04732;10.6;Maine
04733;8.0;Maine
04734;8.0;Maine
04735;8.0;Maine
04736;7.0;Maine
04737;10.0;Maine
04738;8.0;Maine
04739;10.0;Maine
04740;10.3;Maine
04741;10.0;Maine
04742;10.3;Maine
04743;10.0;Maine
04744;10.0;Maine
04745;10.3;Maine
04746;10.6;Maine
04747;10.6;Maine
04750;10.6;Maine
04751;10.6;Maine
04756;7.0;Maine
04757;8.0;Maine
04758;8.0;Maine
04759;10.6;Maine
04760;8.0;Maine
04761;8.0;Maine
04762;9.0;Maine
04763;8.0;Maine
04764;8.0;Maine
04765;9.0;Maine
04766;8.0;Maine
04768;10.6;Maine
04769;7.0;Maine
04770;10.0;Maine
04772;10.3;Maine
04773;7.0;Maine
04774;10.0;Maine
04775;10.6;Maine
04776;10.6;Maine
04777;9.0;Maine
04779;9.0;Maine
04780;10.6;Maine
04781;10.0;Maine
04783;9.0;Maine
04785;10.6;Maine
04786;8.0;Maine
04787;8.0;Maine
04788;10.0;Maine
04841;4.0;Maine
04843;7.4;Maine
04846;4.0;Maine
04847;10.5;Maine
04848;10.6;Maine
04849;10.6;Maine
04850;10.6;Maine
04851;10.0;Maine
04852;10.0;Maine
04853;10.0;Maine
04854;5.0;Maine
04855;10.5;Maine
04856;10.5;Maine
04858;5.0;Maine
04859;10.5;Maine
04860;10.5;Maine
04861;4.0;Maine
04862;10.5;Maine
04863;10.0;Maine
04864;4.0;Maine
04865;10.5;Maine
04901;4.0;Maine
04903;4.0;Maine
04910;5.0;Maine
04911;10.6;Maine
04912;10.6;Maine
04915;7.0;Maine
04917;5.0;Maine
04918;5.0;Maine
04920;10.6;Maine
04921;8.0;Maine
04922;10.5;Maine
04923;10.0;Maine
04924;9.0;Maine
04925;10.0;Maine
04926;5.0;Maine
04927;5.0;Maine
04928;3.0;Maine
04929;10.6;Maine
04930;10.4;Maine
04932;2.0;Maine
04933;2.0;Maine
04935;5.0;Maine
04936;10.0;Maine
04937;4.0;Maine
04938;7.0;Maine
04939;2.0;Maine
04940;7.0;Maine
04941;9.0;Maine
04942;10.6;Maine
04943;10.6;Maine
04944;4.0;Maine
04945;10.0;Maine
04947;10.0;Maine
04949;9.0;Maine
04950;7.0;Maine
04951;8.0;Maine
04952;9.0;Maine
04953;2.0;Maine
04954;10.0;Maine
04955;10.6;Maine
04956;10.3;Maine
04957;10.6;Maine
04958;10.6;Maine
04961;10.0;Maine
04962;5.0;Maine
04963;4.0;Maine
04964;10.0;Maine
04965;10.6;Maine
04966;10.0;Maine
04967;7.0;Maine
04969;2.0;Maine
04970;10.0;Maine
04971;10.0;Maine
04972;10.6;Maine
04973;9.0;Maine
04974;10.6;Maine
04975;4.0;Maine
04976;7.4;Maine
04978;10.5;Maine
04979;10.6;Maine
04981;10.6;Maine
04982;10.0;Maine
04983;10.3;Maine
04984;10.3;Maine
04985;10.0;Maine
04986;10.5;Maine
04987;10.5;Maine
04988;10.5;Maine
04989;5.0;Maine
04992;7.0;Maine
05001;5.0;Vermont
05009;5.0;Vermont
05030;7.4;Vermont
05031;10.5;Vermont
05032;10.0;Vermont
05033;10.5;Vermont
05034;10.0;Vermont
05035;10.0;Vermont
05036;10.0;Vermont
05037;10.0;Vermont
05038;10.5;Vermont
05039;10.5;Vermont
05040;10.5;Vermont
05041;10.0;Vermont
05042;10.0;Vermont
05043;5.0;Vermont
05045;5.0;Vermont
05046;10.0;Vermont
05047;5.0;Vermont
05048;5.0;Vermont
05049;7.4;Vermont
05050;10.6;Vermont
05051;10.5;Vermont
05052;5.0;Vermont
05053;10.5;Vermont
05054;5.0;Vermont
05055;5.0;Vermont
05056;10.0;Vermont
05058;5.0;Vermont
05059;5.0;Vermont
05060;10.0;Vermont
05061;10.0;Vermont
05062;10.0;Vermont
05065;10.5;Vermont
05067;10.5;Vermont
05068;10.5;Vermont
05069;10.0;Vermont
05070;10.5;Vermont
05071;10.5;Vermont
05072;10.5;Vermont
05073;10.5;Vermont
05074;5.0;Vermont
05075;5.0;Vermont
05076;10.5;Vermont
05077;10.5;Vermont
05079;10.5;Vermont
05081;10.5;Vermont
05083;5.0;Vermont
05084;10.5;Vermont
05085;10.5;Vermont
05086;10.5;Vermont
05088;5.0;Vermont
05089;7.4;Vermont
05091;10.5;Vermont
05101;7.0;Vermont
05141;10.6;Vermont
05142;9.0;Vermont
05143;10.6;Vermont
05144;10.6;Vermont
05146;10.6;Vermont
05148;10.0;Vermont
05149;10.6;Vermont
05150;7.0;Vermont
05151;8.0;Vermont
05152;10.0;Vermont
05153;9.0;Vermont
05154;10.6;Vermont
05155;10.0;Vermont
05156;7.0;Vermont
05158;10.6;Vermont
05159;10.6;Vermont
05161;10.6;Vermont
05201;4.0;Vermont
05250;10.0;Vermont
05251;10.0;Vermont
05252;10.5;Vermont
05253;10.0;Vermont
05254;10.0;Vermont
05255;10.0;Vermont
05257;4.0;Vermont
05260;5.0;Vermont
05261;5.0;Vermont
05262;5.0;Vermont
05301;7.0;Vermont
05302;7.0;Vermont
05303;7.0;Vermont
05304;7.0;Vermont
05340;10.0;Vermont
05341;10.0;Vermont
05342;10.0;Vermont
05343;10.6;Vermont
05344;7.0;Vermont
05345;10.3;Vermont
05346;8.0;Vermont
05350;10.5;Vermont
05351;10.3;Vermont
05352;10.5;Vermont
05353;10.6;Vermont
05354;8.0;Vermont
05355;10.6;Vermont
05356;10.0;Vermont
05357;7.0;Vermont
05358;10.6;Vermont
05359;10.6;Vermont
05360;10.6;Vermont
05361;10.0;Vermont
05362;10.3;Vermont
05363;10.0;Vermont
05401;1.0;Vermont
05402;1.0;Vermont
05403;1.0;Vermont
05404;1.0;Vermont
05405;1.0;Vermont
05406;1.0;Vermont
05407;1.0;Vermont
05439;1.0;Vermont
05440;10.1;Vermont
05441;8.3;Vermont
05442;10.0;Vermont
05443;10.4;Vermont
05444;2.0;Vermont
05445;2.0;Vermont
05446;1.0;Vermont
05447;10.6;Vermont
05448;8.3;Vermont
05449;1.0;Vermont
05450;10.6;Vermont
05451;1.0;Vermont
05452;1.0;Vermont
05453;1.0;Vermont
05454;2.0;Vermont
05455;8.3;Vermont
05456;2.0;Vermont
05457;8.3;Vermont
05458;2.0;Vermont
05459;8.3;Vermont
05460;8.0;Vermont
05461;2.0;Vermont
05462;2.0;Vermont
05463;10.1;Vermont
05464;2.0;Vermont
05465;1.0;Vermont
05466;2.0;Vermont
05468;1.0;Vermont
05469;10.4;Vermont
05470;10.6;Vermont
05471;10.6;Vermont
05472;10.6;Vermont
05473;2.0;Vermont
05474;10.1;Vermont
05476;10.6;Vermont
05477;2.0;Vermont
05478;7.1;Vermont
05479;7.1;Vermont
05481;7.1;Vermont
05482;1.0;Vermont
05483;8.3;Vermont
05485;8.3;Vermont
05486;2.0;Vermont
05487;2.0;Vermont
05488;8.0;Vermont
05489;2.0;Vermont
05490;2.0;Vermont
05491;7.2;Vermont
05492;10.0;Vermont
05494;2.0;Vermont
05495;1.0;Vermont
05501;1.0;Massachusetts
05544;1.0;Massachusetts
05601;4.0;Vermont
05602;4.0;Vermont
05603;4.0;Vermont
05604;4.0;Vermont
05609;4.0;Vermont
05620;4.0;Vermont
05633;4.0;Vermont
05640;5.0;Vermont
05641;4.0;Vermont
05647;5.0;Vermont
05648;5.0;Vermont
05649;4.0;Vermont
05650;5.0;Vermont
05651;5.0;Vermont
05652;10.0;Vermont
05653;10.0;Vermont
05654;4.0;Vermont
05655;10.0;Vermont
05656;10.0;Vermont
05657;10.0;Vermont
05658;5.0;Vermont
05660;3.0;Vermont
05661;10.0;Vermont
05662;10.4;Vermont
05663;7.4;Vermont
05664;7.4;Vermont
05665;10.0;Vermont
05666;5.0;Vermont
05667;5.0;Vermont
05669;7.4;Vermont
05670;4.0;Vermont
05671;9.1;Vermont
05672;10.4;Vermont
05673;10.0;Vermont
05674;10.0;Vermont
05675;10.5;Vermont
05676;9.1;Vermont
05677;9.1;Vermont
05678;4.0;Vermont
05679;5.0;Vermont
05680;10.0;Vermont
05681;5.0;Vermont
05682;5.0;Vermont
05701;4.0;Vermont
05702;4.0;Vermont
05730;5.0;Vermont
05731;7.2;Vermont
05732;7.2;Vermont
05733;10.5;Vermont
05734;10.6;Vermont
05735;7.2;Vermont
05736;5.0;Vermont
05737;5.0;Vermont
05738;10.5;Vermont
05739;10.0;Vermont
05740;7.0;Vermont
05741;10.5;Vermont
05742;5.0;Vermont
05743;7.2;Vermont
05744;5.0;Vermont
05745;10.5;Vermont
05746;10.5;Vermont
05747;10.6;Vermont
05748;10.6;Vermont
05750;10.5;Vermont
05751;10.5;Vermont
05753;7.0;Vermont
05757;10.2;Vermont
05758;5.0;Vermont
05759;5.0;Vermont
05760;10.6;Vermont
05761;10.0;Vermont
05762;5.0;Vermont
05763;5.0;Vermont
05764;10.5;Vermont
05765;5.0;Vermont
05766;10.6;Vermont
05767;10.0;Vermont
05768;10.0;Vermont
05769;10.6;Vermont
05770;10.6;Vermont
05772;10.5;Vermont
05773;5.0;Vermont
05774;10.5;Vermont
05775;10.0;Vermont
05776;10.0;Vermont
05777;4.0;Vermont
05778;10.6;Vermont
05819;7.0;Vermont
05820;10.0;Vermont
05821;10.6;Vermont
05822;10.6;Vermont
05823;7.0;Vermont
05824;9.0;Vermont
05825;10.6;Vermont
05826;10.0;Vermont
05827;10.0;Vermont
05828;10.6;Vermont
05829;10.3;Vermont
05830;10.3;Vermont
05832;8.0;Vermont
05833;10.6;Vermont
05836;10.0;Vermont
05837;10.0;Vermont
05838;7.0;Vermont
05839;10.0;Vermont
05840;10.0;Vermont
05841;10.0;Vermont
05842;10.0;Vermont
05843;10.0;Vermont
05845;10.0;Vermont
05846;10.0;Vermont
05847;10.0;Vermont
05848;7.0;Vermont
05849;7.0;Vermont
05850;7.0;Vermont
05851;7.0;Vermont
05853;10.6;Vermont
05855;7.0;Vermont
05857;10.6;Vermont
05858;10.0;Vermont
05859;10.6;Vermont
05860;10.6;Vermont
05861;7.0;Vermont
05862;10.0;Vermont
05863;7.0;Vermont
05866;10.6;Vermont
05867;10.6;Vermont
05868;10.6;Vermont
05871;8.0;Vermont
05872;10.6;Vermont
05873;10.6;Vermont
05874;10.6;Vermont
05875;10.0;Vermont
05901;10.0;Vermont
05902;10.0;Vermont
05903;10.0;Vermont
05904;10.0;Vermont
05905;10.0;Vermont
05906;10.0;Vermont
05907;10.0;Vermont
06001;1.0;Connecticut
06002;1.0;Connecticut
06006;1.0;Connecticut
06010;1.0;Connecticut
06011;1.0;Connecticut
06013;1.0;Connecticut
06016;1.0;Connecticut
06018;10.0;Connecticut
06019;2.0;Connecticut
06020;2.0;Connecticut
06021;3.0;Connecticut
06022;1.0;Connecticut
06023;1.0;Connecticut
06024;10.0;Connecticut
06025;1.0;Connecticut
06026;1.0;Connecticut
06027;2.0;Connecticut
06028;1.0;Connecticut
06029;1.0;Connecticut
06030;1.0;Connecticut
06031;10.0;Connecticut
06032;1.0;Connecticut
06033;1.0;Connecticut
06034;1.0;Connecticut
06035;1.0;Connecticut
06037;1.0;Connecticut
06039;10.0;Connecticut
06040;1.0;Connecticut
06041;1.0;Connecticut
